fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,11,AUGUST,200362,06160331,54 
2015,11,AUGUST,200362,06160333,"3,564 "
2015,11,AUGUST,200373,06161612,576 
2015,11,AUGUST,200515,79BL0920,108 
2015,11,AUGUST,200515,79CN0106,2 
2015,11,AUGUST,200515,79NR1476,100 
2015,11,AUGUST,200587,06167040,296 
2015,11,AUGUST,200633,07160244,486 
2015,11,AUGUST,200654,06181540,54 
2015,11,AUGUST,201089,06160078,240 
2015,11,AUGUST,201129,07161128,"1,008 "
2015,11,AUGUST,201144,07161142,414 
2015,11,AUGUST,455075,06168014,17 
2015,11,AUGUST,505049,05175004,894 
2015,11,AUGUST,751650,04120050,300 
2015,12,SEPTEMBER,000067230,10110276,16 
2015,12,SEPTEMBER,000074425,06150029,300 
2015,12,SEPTEMBER,000277875,79BL0990,20 
2015,12,SEPTEMBER,000277875,79NR0025,100 
2015,12,SEPTEMBER,000333018,05140005,40 
2015,12,SEPTEMBER,000454231,05171003,675 
2015,12,SEPTEMBER,030589,06120015,16 
2015,12,SEPTEMBER,048249,09150512,12 
2015,12,SEPTEMBER,076005,09169050,525 
2015,12,SEPTEMBER,200002,06164407,5 
2015,12,SEPTEMBER,000418043,70111304,240 
2015,12,SEPTEMBER,000421254,04126021,30 
2015,12,SEPTEMBER,014065,70124084,720 
2015,12,SEPTEMBER,017911,70113354,336 
2015,12,SEPTEMBER,017911,74740116,600 
2015,12,SEPTEMBER,200002,06120004,48 
2015,12,SEPTEMBER,200002,06130002,56 
2015,12,SEPTEMBER,200002,06160472,65 
2015,12,SEPTEMBER,200002,07161416,72 
2015,12,SEPTEMBER,200515,79BL0980,16 
2015,12,SEPTEMBER,200728,06160047,12 
2015,10,JULY,000422837,06163689,60 
2015,10,JULY,000454231,05170008,572 
2015,10,JULY,000454231,05173058,535 
2015,10,JULY,000454231,05174002,"1,618 "
2015,10,JULY,000465505,06183629,75 
2015,10,JULY,000466781,02110018,"5,460 "
2015,10,JULY,000479407,05140011,"6,600 "
2015,10,JULY,033778,06161615,60 
2015,10,JULY,049070,06160298,900 
2015,10,JULY,067590,01120056,"5,298 "
2015,10,JULY,187101,04130087,240 
2015,10,JULY,200002,06160073,72 
2015,10,JULY,200362,06160599,594 
2015,10,JULY,200362,06161081,216 
2015,10,JULY,200362,80807574,48 
2015,10,JULY,200520,04130023,297 
2015,10,JULY,200728,06160482,48 
2015,10,JULY,201026,01115013,108 
2015,10,JULY,201089,06160075,"1,500 "
2015,10,JULY,201089,06165002,180 
2015,10,JULY,201160,07168178,"1,300 "
2015,10,JULY,455075,06160301,12 
2015,10,JULY,502589,06146035,400 
2015,10,JULY,505049,05120005,"3,840 "
2015,10,JULY,505049,05130060,266 
2015,10,JULY,521127,10140020,"2,080 "
2015,10,JULY,751650,04110038,"4,104 "
2015,10,JULY,INTNL1688,09150925,448 
2015,11,AUGUST,000074425,06150030,100 
2015,11,AUGUST,000341588,06110317,24 
2015,11,AUGUST,000454231,05173070,203 
2015,11,AUGUST,018479,06160041,25 
2015,11,AUGUST,019227,06169935,100 
2015,11,AUGUST,187101,04130035,240 
2015,11,AUGUST,187101,04130067,80 
2015,11,AUGUST,200002,04130014,60 
2015,11,AUGUST,200362,06160119,288 
2015,11,AUGUST,200362,06160308,72 
2015,11,AUGUST,200362,06160339,162 
2015,11,AUGUST,200515,79BL7720,32 
2015,11,AUGUST,200515,79NR1476,50 
2015,11,AUGUST,200520,04140110,975 
2015,11,AUGUST,200679,04125065,252 
2015,11,AUGUST,200728,06164441,36 
2015,11,AUGUST,751650,04125040,100 
2015,11,AUGUST,000002810,06140213,200 
2015,11,AUGUST,000067230,05140011,"2,000 "
2015,11,AUGUST,000277875,78786073,528 
2015,11,AUGUST,000277875,79NR0386,200 
2015,11,AUGUST,000341588,06110318,18 
2015,11,AUGUST,000356892,04125050,"1,300 "
2015,11,AUGUST,000370467,06160118,36 
2015,11,AUGUST,000370467,07160035,80 
2015,11,AUGUST,000402059,06160457,84 
2015,11,AUGUST,000402059,06164450,804 
2015,11,AUGUST,000402059,06164451,348 
2015,11,AUGUST,000418043,70111276,"1,200 "
2015,11,AUGUST,000418043,80807466,154 
2015,11,AUGUST,000421254,04126023,550 
2015,11,AUGUST,000471932,05140015,300 
2015,11,AUGUST,013348,06160033,28 
2015,11,AUGUST,019227,06169935,300 
2015,11,AUGUST,048249,09150808,264 
2015,11,AUGUST,074018,01126003,"1,800 "
2015,11,AUGUST,076005,09150062,162 
2015,11,AUGUST,076005,09150811,630 
2015,11,AUGUST,200002,04130051,91 
2015,11,AUGUST,200002,06160920,28 
2015,11,AUGUST,200002,06167015,112 
2015,11,AUGUST,200515,79NR0345,"1,491 "
2015,11,AUGUST,200520,04140114,210 
2015,11,AUGUST,200587,06140094,74 
2015,11,AUGUST,048249,09150816,324 
2015,11,AUGUST,076005,09120065,120 
2015,11,AUGUST,200362,06160330,"3,078 "
2015,11,AUGUST,200515,79BL0060,24 
2015,11,AUGUST,200633,07160225,512 
2015,11,AUGUST,200654,06181543,18 
2015,11,AUGUST,505049,05120005,"3,840 "
2015,11,AUGUST,751650,04126007,432 
2015,11,AUGUST,INTNL1688,09150943,438 
2015,12,SEPTEMBER,000086662,01146020,"1,020 "
2015,12,SEPTEMBER,000192801,06110145,32 
2015,12,SEPTEMBER,000277875,70117504,"1,344 "
2015,12,SEPTEMBER,000364514,79CN7065,100 
2015,12,SEPTEMBER,000449855,06180008,64 
2015,12,SEPTEMBER,031731,09160001,596 
2015,12,SEPTEMBER,048249,09160003,503 
2015,12,SEPTEMBER,059002,09150352,96 
2015,12,SEPTEMBER,067590,01126007,140 
2015,12,SEPTEMBER,076005,09150136,48 
2015,12,SEPTEMBER,187101,04130031,96 
2015,12,SEPTEMBER,200002,06160479,78 
2015,12,SEPTEMBER,200362,06160329,"3,132 "
2015,12,SEPTEMBER,200515,79BL0870,24 
2015,12,SEPTEMBER,200515,79BL7150,336 
2015,12,SEPTEMBER,200728,06164418,144 
2015,12,SEPTEMBER,201129,07161207,288 
2015,12,SEPTEMBER,201160,07168155,100 
2015,12,SEPTEMBER,505049,05130024,15 
2015,12,SEPTEMBER,751650,04126027,160 
2015,12,SEPTEMBER,000067230,09140060,"1,022 "
2015,12,SEPTEMBER,000277875,70119712,360 
2015,12,SEPTEMBER,000277875,70119754,240 
2015,12,SEPTEMBER,000364514,70NR0426,25 
2015,12,SEPTEMBER,000364514,79BL0010,48 
2015,12,SEPTEMBER,000364514,79BL0420,234 
2015,12,SEPTEMBER,067590,01127023,"1,350 "
2015,12,SEPTEMBER,076005,10140028,468 
2015,12,SEPTEMBER,187101,04130085,272 
2015,12,SEPTEMBER,187101,04130091,748 
2015,12,SEPTEMBER,200002,05110070,"1,220 "
2015,12,SEPTEMBER,200002,06160053,50 
2015,12,SEPTEMBER,200221,04110030,"1,680 "
2015,12,SEPTEMBER,200299,07161407,"1,080 "
2015,12,SEPTEMBER,200362,06160605,144 
2015,12,SEPTEMBER,200373,06159205,36 
2015,12,SEPTEMBER,200515,79CN0115,20 
2015,12,SEPTEMBER,200515,79NR2576,25 
2015,12,SEPTEMBER,200587,06140035,10 
2015,12,SEPTEMBER,200587,06167012,322 
2015,12,SEPTEMBER,201129,07160141,378 
2015,12,SEPTEMBER,201160,07168196,200 
2015,12,SEPTEMBER,500527,01120055,"5,024 "
2015,12,SEPTEMBER,633203,09164018,72 
2015,12,SEPTEMBER,000291763,09150713,400 
2015,12,SEPTEMBER,000333018,05140001,300 
2015,12,SEPTEMBER,000364514,79CN2045,50 
2015,12,SEPTEMBER,000432597,03130079,"1,440 "
2015,12,SEPTEMBER,000454231,05173018,9 
2015,12,SEPTEMBER,000454231,05173056,140 
2015,12,SEPTEMBER,200002,06160169,36 
2015,12,SEPTEMBER,200002,06160239,64 
2015,12,SEPTEMBER,200515,79CN0125,63 
2015,12,SEPTEMBER,200596,06182010,144 
2015,11,AUGUST,200002,04130036,40 
2015,11,AUGUST,200002,06160139,180 
2015,11,AUGUST,200002,10120002,15 
2015,11,AUGUST,200362,06167322,108 
2015,11,AUGUST,200512,05150044,320 
2015,11,AUGUST,200515,79NR0365,200 
2015,11,AUGUST,751650,04110011,60 
2015,11,AUGUST,751650,04120018,40 
2015,11,AUGUST,000074425,06150048,50 
2015,11,AUGUST,000074425,06159176,"2,580 "
2015,11,AUGUST,000195736,05110074,108 
2015,11,AUGUST,000277875,78780454,120 
2015,11,AUGUST,000277875,79BL0880,70 
2015,11,AUGUST,000358316,02127004,"5,042 "
2015,11,AUGUST,000370467,06166213,156 
2015,11,AUGUST,000433008,74742903,"1,056 "
2015,11,AUGUST,014715,05116002,"2,736 "
2015,11,AUGUST,022350,07160111,"3,300 "
2015,11,AUGUST,022350,07161117,70 
2015,11,AUGUST,049070,06130011,96 
2015,11,AUGUST,067590,01127023,750 
2015,11,AUGUST,076005,09150820,900 
2015,11,AUGUST,200002,06160040,240 
2015,11,AUGUST,200002,06164408,182 
2015,11,AUGUST,200002,06168043,38 
2015,11,AUGUST,200362,06160607,144 
2015,11,AUGUST,200362,06161061,54 
2015,11,AUGUST,200362,06161100,144 
2015,11,AUGUST,200362,06161103,12 
2015,11,AUGUST,200373,06159205,36 
2015,11,AUGUST,200515,79BL7150,816 
2015,11,AUGUST,200515,79NR6055,250 
2015,11,AUGUST,200627,01120013,"6,298 "
2015,11,AUGUST,200633,07160145,255 
2015,11,AUGUST,200633,07160212,728 
2015,11,AUGUST,455075,06160290,88 
2015,11,AUGUST,200587,06146008,504 
2015,11,AUGUST,200587,06160459,8 
2015,11,AUGUST,200633,07160224,136 
2015,11,AUGUST,201160,07160003,240 
2015,11,AUGUST,455075,06166014,506 
2015,11,AUGUST,751650,04120004,192 
2015,12,SEPTEMBER,000356892,04125034,700 
2015,12,SEPTEMBER,000364514,79CN0095,25 
2015,12,SEPTEMBER,000402059,06160077,360 
2015,12,SEPTEMBER,000418043,70113334,672 
2015,12,SEPTEMBER,000418043,75750254,336 
2015,12,SEPTEMBER,000454231,05174000,360 
2015,12,SEPTEMBER,031731,09160002,"1,507 "
2015,12,SEPTEMBER,048249,09150808,72 
2015,12,SEPTEMBER,059002,09150804,29 
2015,12,SEPTEMBER,059002,09150903,"1,100 "
2015,12,SEPTEMBER,076005,09150820,400 
2015,12,SEPTEMBER,200002,04130051,52 
2015,12,SEPTEMBER,200002,05116007,17 
2015,12,SEPTEMBER,200002,07161418,23 
2015,12,SEPTEMBER,200237,06164436,"1,260 "
2015,12,SEPTEMBER,200362,80807578,72 
2015,12,SEPTEMBER,201160,07168150,900 
2015,12,SEPTEMBER,501084,05130008,720 
2015,12,SEPTEMBER,633203,09163012,90 
2015,12,SEPTEMBER,751650,04120011,140 
2015,12,SEPTEMBER,751650,04125003,110 
2015,12,SEPTEMBER,751650,04125004,80 
2015,12,SEPTEMBER,000067230,06164433,240 
2015,12,SEPTEMBER,000182475,06120030,33 
2015,12,SEPTEMBER,000224938,80807269,385 
2015,12,SEPTEMBER,000277875,70110011,"1,752 "
2015,12,SEPTEMBER,000277875,70114164,672 
2015,12,SEPTEMBER,000277875,77111136,240 
2015,12,SEPTEMBER,000341588,06110317,44 
2015,12,SEPTEMBER,000364514,79NR1076,600 
2015,12,SEPTEMBER,000364514,79NR8706,"1,000 "
2015,12,SEPTEMBER,000370467,06166213,228 
2015,12,SEPTEMBER,000418043,70120204,240 
2015,12,SEPTEMBER,000418043,70128454,"2,016 "
2015,12,SEPTEMBER,000418043,78786123,528 
2015,12,SEPTEMBER,000418043,80807465,"2,381 "
2015,12,SEPTEMBER,000422837,06160008,76 
2015,12,SEPTEMBER,023088,06142008,108 
2015,12,SEPTEMBER,031731,09150159,56 
2015,12,SEPTEMBER,033778,06160081,20 
2015,12,SEPTEMBER,033778,06161652,360 
2015,12,SEPTEMBER,048249,09120095,108 
2015,12,SEPTEMBER,055386,70117094,"1,008 "
2015,12,SEPTEMBER,187101,04130070,51 
2015,12,SEPTEMBER,187101,04130093,489 
2015,12,SEPTEMBER,200299,07161401,180 
2015,12,SEPTEMBER,200362,06160597,486 
2015,12,SEPTEMBER,200644,06160299,240 
2015,12,SEPTEMBER,201089,06160170,150 
2015,12,SEPTEMBER,633203,09163016,72 
2015,12,SEPTEMBER,633203,09163026,128 
2015,12,SEPTEMBER,000364514,79BL0950,24 
2015,12,SEPTEMBER,000364514,79CN7065,50 
2015,12,SEPTEMBER,000454231,05173044,40 
2015,12,SEPTEMBER,022350,07161161,88 
2015,12,SEPTEMBER,200353,04146032,300 
2015,12,SEPTEMBER,200362,80807363,660 
2015,12,SEPTEMBER,200633,07160144,119 
2015,12,SEPTEMBER,200633,07160228,128 
2015,12,SEPTEMBER,220396,06168765,60 
2015,1,OCTOBER,200515,79BL0060,48 
2015,1,OCTOBER,200633,07160216,74 
2015,1,OCTOBER,200633,07160218,102 
2015,1,OCTOBER,200654,06181539,126 
2015,1,OCTOBER,200728,06164425,120 
2015,1,OCTOBER,501084,06166006,440 
2015,1,OCTOBER,501084,06182018,504 
2015,1,OCTOBER,505049,05120005,"4,800 "
2015,1,OCTOBER,751650,04120002,80 
2015,1,OCTOBER,INTNL1688,09150908,0 
2015,2,NOVEMBER,000069108,06140039,100 
2015,2,NOVEMBER,000074425,06156062,686 
2015,2,NOVEMBER,000192801,06117004,60 
2015,2,NOVEMBER,000277875,70113614,300 
2015,2,NOVEMBER,000277875,70116501,"1,296 "
2015,2,NOVEMBER,000277875,71712043,60 
2015,2,NOVEMBER,000280285,04116003,245 
2015,2,NOVEMBER,000402059,06162023,56 
2015,2,NOVEMBER,000418043,70114294,480 
2015,2,NOVEMBER,000418043,70122374,237 
2015,2,NOVEMBER,000418043,72720006,720 
2015,2,NOVEMBER,000447495,10130034,400 
2015,2,NOVEMBER,000454231,05170005,4 
2015,2,NOVEMBER,013348,06160033,84 
2015,2,NOVEMBER,023819,07160021,14 
2015,2,NOVEMBER,049070,06160282,875 
2015,2,NOVEMBER,076005,09150811,210 
2015,2,NOVEMBER,200002,06160250,46 
2015,2,NOVEMBER,200002,06160345,18 
2015,2,NOVEMBER,200002,06160462,22 
2015,2,NOVEMBER,200620,06156053,315 
2015,2,NOVEMBER,200627,01120210,"2,048 "
2015,2,NOVEMBER,200633,07160250,128 
2015,2,NOVEMBER,201144,07161149,264 
2015,2,NOVEMBER,505049,05120010,294 
2015,12,SEPTEMBER,200002,07163001,69 
2015,12,SEPTEMBER,200002,10120009,12 
2015,12,SEPTEMBER,200373,06161613,144 
2015,12,SEPTEMBER,200520,04130023,108 
2015,12,SEPTEMBER,200520,04140037,90 
2015,12,SEPTEMBER,200627,01120013,"5,133 "
2015,12,SEPTEMBER,200627,01127032,"2,100 "
2015,12,SEPTEMBER,200644,06160292,66 
2015,12,SEPTEMBER,200728,06162510,22 
2015,12,SEPTEMBER,292238,05150004,"3,520 "
2015,12,SEPTEMBER,000074425,06150066,80 
2015,12,SEPTEMBER,000074425,06159188,500 
2015,12,SEPTEMBER,000074425,06159193,110 
2015,12,SEPTEMBER,000086662,01146012,"10,000 "
2015,12,SEPTEMBER,000195736,05110035,216 
2015,12,SEPTEMBER,000195736,05110039,488 
2015,12,SEPTEMBER,000195736,05110048,884 
2015,12,SEPTEMBER,000239926,04128108,84 
2015,12,SEPTEMBER,000277875,74740024,240 
2015,12,SEPTEMBER,000277875,79NR2975,375 
2015,12,SEPTEMBER,000277875,79NR7996,60 
2015,12,SEPTEMBER,000364514,79BL0710,80 
2015,12,SEPTEMBER,000418043,74748033,528 
2015,12,SEPTEMBER,000454231,05173016,677 
2015,12,SEPTEMBER,000454231,05173064,420 
2015,12,SEPTEMBER,000471932,05140017,500 
2015,12,SEPTEMBER,017911,70116002,360 
2015,12,SEPTEMBER,017911,74740113,528 
2015,12,SEPTEMBER,017911,74740264,336 
2015,12,SEPTEMBER,017911,78786293,"1,056 "
2015,12,SEPTEMBER,019227,06169937,112 
2015,12,SEPTEMBER,022350,07160091,560 
2015,12,SEPTEMBER,023088,06148028,168 
2015,12,SEPTEMBER,033778,06161616,190 
2015,12,SEPTEMBER,048249,09110071,60 
2015,11,AUGUST,455075,06168005,44 
2015,11,AUGUST,751650,04125003,170 
2015,12,SEPTEMBER,000071990,04110005,270 
2015,12,SEPTEMBER,000186844,06158041,148 
2015,12,SEPTEMBER,000192801,06110023,24 
2015,12,SEPTEMBER,000192801,06110143,32 
2015,12,SEPTEMBER,000356892,04125036,"1,200 "
2015,12,SEPTEMBER,000356892,04125050,700 
2015,12,SEPTEMBER,000364514,79PKCN66,100 
2015,12,SEPTEMBER,000418043,70115124,336 
2015,12,SEPTEMBER,000418043,70128474,672 
2015,12,SEPTEMBER,000454231,05173058,225 
2015,12,SEPTEMBER,000471932,05140011,850 
2015,12,SEPTEMBER,031731,09150400,60 
2015,12,SEPTEMBER,067590,01120056,"5,074 "
2015,12,SEPTEMBER,200311,02115034,"21,320 "
2015,12,SEPTEMBER,200353,04146031,30 
2015,12,SEPTEMBER,200373,06161608,108 
2015,12,SEPTEMBER,200400,04124006,240 
2015,12,SEPTEMBER,200620,06156058,12 
2015,12,SEPTEMBER,200627,01120060,"12,969 "
2015,12,SEPTEMBER,200654,06181540,27 
2015,12,SEPTEMBER,200679,04116019,720 
2015,12,SEPTEMBER,201139,06161627,30 
2015,12,SEPTEMBER,501084,06160200,270 
2015,12,SEPTEMBER,501084,06182019,8 
2015,12,SEPTEMBER,521127,10140020,"2,080 "
2015,12,SEPTEMBER,751650,04120019,200 
2015,12,SEPTEMBER,751650,04126005,640 
2015,12,SEPTEMBER,000016204,05130058,120 
2015,12,SEPTEMBER,000192801,06110004,156 
2015,12,SEPTEMBER,000192801,06110145,108 
2015,12,SEPTEMBER,000195736,05110007,907 
2015,12,SEPTEMBER,000239926,04128107,320 
2015,12,SEPTEMBER,000277875,70110021,"1,296 "
2015,12,SEPTEMBER,000358316,02127000,"6,551 "
2015,12,SEPTEMBER,000359447,03140028,"5,000 "
2015,12,SEPTEMBER,000359447,03140072,"3,000 "
2015,12,SEPTEMBER,000364514,79BL0070,44 
2015,12,SEPTEMBER,000364514,79BL7060,112 
2015,12,SEPTEMBER,000376099,70117064,60 
2015,12,SEPTEMBER,000383364,79NR2946,50 
2015,12,SEPTEMBER,000402059,06160456,38 
2015,12,SEPTEMBER,000402183,01110003,"4,588 "
2015,12,SEPTEMBER,000418043,70120244,672 
2015,12,SEPTEMBER,000418043,71712144,36 
2015,12,SEPTEMBER,000418043,74744113,528 
2015,12,SEPTEMBER,000418043,75754713,"1,584 "
2015,12,SEPTEMBER,000418043,78782064,240 
2015,12,SEPTEMBER,000418043,78785813,336 
2015,12,SEPTEMBER,000418043,78786104,"1,344 "
2015,12,SEPTEMBER,019227,06160111,168 
2015,12,SEPTEMBER,023088,06140020,120 
2015,12,SEPTEMBER,023088,06140030,10 
2015,12,SEPTEMBER,033778,06160354,360 
2015,12,SEPTEMBER,033778,06161637,40 
2015,12,SEPTEMBER,048249,09150018,8 
2015,12,SEPTEMBER,049213,06140108,324 
2015,12,SEPTEMBER,058829,06119947,112 
2015,12,SEPTEMBER,074018,01170214,"5,040 "
2015,12,SEPTEMBER,200002,06164408,259 
2015,12,SEPTEMBER,200002,80800015,25 
2015,12,SEPTEMBER,200373,06161682,72 
2015,12,SEPTEMBER,200515,79BL0060,32 
2015,12,SEPTEMBER,200654,06181543,180 
2015,12,SEPTEMBER,200728,06164449,66 
2015,12,SEPTEMBER,502589,06146036,384 
2015,12,SEPTEMBER,633203,09150451,16 
2015,12,SEPTEMBER,751650,04120007,"1,554 "
2015,12,SEPTEMBER,751650,04120012,297 
2015,12,SEPTEMBER,049070,06130019,791 
2015,12,SEPTEMBER,049070,06161630,"2,550 "
2015,12,SEPTEMBER,059002,09150003,486 
2015,12,SEPTEMBER,059002,09150470,36 
2015,12,SEPTEMBER,074018,01126002,240 
2015,12,SEPTEMBER,074018,01170211,"1,872 "
2015,12,SEPTEMBER,200002,06130005,391 
2015,12,SEPTEMBER,200362,06160335,540 
2015,12,SEPTEMBER,200362,06160476,540 
2015,12,SEPTEMBER,200373,06161608,288 
2015,12,SEPTEMBER,200515,79BL1100,4 
2015,12,SEPTEMBER,200587,06146009,88 
2015,12,SEPTEMBER,200627,01127052,"7,192 "
2015,12,SEPTEMBER,200633,07160075,128 
2015,12,SEPTEMBER,200633,07160244,450 
2015,12,SEPTEMBER,200633,07160252,"1,344 "
2015,12,SEPTEMBER,201160,07168180,600 
2015,12,SEPTEMBER,201160,07168182,200 
2015,12,SEPTEMBER,751650,04126005,"1,520 "
2015,12,SEPTEMBER,INTNL1688,09150591,"1,069 "
2015,12,SEPTEMBER,000341588,06110317,18 
2015,12,SEPTEMBER,000364514,79BL0940,16 
2015,12,SEPTEMBER,000418043,70110044,672 
2015,12,SEPTEMBER,000454231,05171000,630 
2015,12,SEPTEMBER,000454231,05175000,46 
2015,12,SEPTEMBER,000470811,06161642,148 
2015,12,SEPTEMBER,000482440,01120007,50 
2015,12,SEPTEMBER,017911,75754513,528 
2015,12,SEPTEMBER,019227,06160111,56 
2015,12,SEPTEMBER,200002,06163610,100 
2015,12,SEPTEMBER,200002,06164430,96 
2015,12,SEPTEMBER,200515,79PKCN56,150 
2015,12,SEPTEMBER,200587,06167081,96 
2015,12,SEPTEMBER,751650,04120016,48 
2015,12,SEPTEMBER,000277875,78786493,"2,640 "
2015,12,SEPTEMBER,000359447,03140082,"5,000 "
2015,12,SEPTEMBER,000418043,70111514,240 
2015,12,SEPTEMBER,000418043,74745426,600 
2015,12,SEPTEMBER,000418043,78788003,120 
2015,12,SEPTEMBER,000422837,06160017,48 
2015,12,SEPTEMBER,000444128,03140071,"4,000 "
2015,12,SEPTEMBER,013348,06160033,42 
2015,12,SEPTEMBER,016898,01170205,300 
2015,12,SEPTEMBER,017911,78786173,120 
2015,12,SEPTEMBER,022350,05150035,"2,925 "
2015,12,SEPTEMBER,022350,07161139,704 
2015,12,SEPTEMBER,023088,06142012,135 
2015,12,SEPTEMBER,048249,09120096,408 
2015,12,SEPTEMBER,059002,09150510,103 
2015,12,SEPTEMBER,059002,09150592,"1,878 "
2015,12,SEPTEMBER,200002,06163234,153 
2015,12,SEPTEMBER,200002,06163235,171 
2015,12,SEPTEMBER,200311,02115018,"95,663 "
2015,12,SEPTEMBER,200311,02115043,"32,881 "
2015,12,SEPTEMBER,200362,80807564,120 
2015,12,SEPTEMBER,200373,06158009,72 
2015,12,SEPTEMBER,200587,06167082,504 
2015,12,SEPTEMBER,200596,06182026,52 
2015,12,SEPTEMBER,200679,04127051,"2,400 "
2015,12,SEPTEMBER,200728,06160047,24 
2015,12,SEPTEMBER,501084,06110305,30 
2015,12,SEPTEMBER,633203,09150077,210 
2015,12,SEPTEMBER,633203,09164066,36 
2015,12,SEPTEMBER,000067230,04130018,53 
2015,12,SEPTEMBER,000192801,06110148,12 
2015,12,SEPTEMBER,000364514,79BL0070,16 
2015,12,SEPTEMBER,000364514,79NR7936,100 
2015,12,SEPTEMBER,000364514,79NR9446,50 
2015,12,SEPTEMBER,751650,04126026,380 
2015,12,SEPTEMBER,000002810,06140213,225 
2015,12,SEPTEMBER,000418043,73733536,600 
2015,12,SEPTEMBER,000454231,05176000,180 
2015,12,SEPTEMBER,000482440,01120004,50 
2015,12,SEPTEMBER,022350,07160091,140 
2015,12,SEPTEMBER,200237,06164436,648 
2015,12,SEPTEMBER,200509,80807903,50 
2015,12,SEPTEMBER,200644,06160299,60 
2015,12,SEPTEMBER,200728,06164425,48 
2015,12,SEPTEMBER,751650,04110002,3 
2015,12,SEPTEMBER,000454231,05170003,45 
2015,12,SEPTEMBER,000479407,05140023,312 
2015,12,SEPTEMBER,000484085,06183626,50 
2015,12,SEPTEMBER,200002,06160473,20 
2015,12,SEPTEMBER,200728,06162513,12 
2015,12,SEPTEMBER,292238,05150076,900 
2015,2,NOVEMBER,751650,04120056,70 
2015,2,NOVEMBER,751650,04120059,135 
2015,2,NOVEMBER,000002810,06140202,200 
2015,2,NOVEMBER,000074425,06159180,700 
2015,2,NOVEMBER,000244852,07160010,"1,152 "
2015,2,NOVEMBER,000277875,70110984,384 
2015,2,NOVEMBER,000277875,70116312,360 
2015,2,NOVEMBER,000277875,70119702,720 
2015,2,NOVEMBER,000341588,06110320,201 
2015,2,NOVEMBER,000364514,79BL7800,48 
2015,2,NOVEMBER,000364514,79NR2716,400 
2015,2,NOVEMBER,000364514,79NR2966,50 
2015,2,NOVEMBER,000421254,04126021,345 
2015,2,NOVEMBER,000449776,06140085,660 
2015,2,NOVEMBER,000449855,06180005,160 
2015,2,NOVEMBER,000454231,05173044,75 
2015,2,NOVEMBER,017911,70111984,36 
2015,2,NOVEMBER,017911,70114074,"1,776 "
2015,2,NOVEMBER,017911,70115674,480 
2015,2,NOVEMBER,017911,71712053,192 
2015,2,NOVEMBER,017911,74744023,268 
2015,2,NOVEMBER,017911,75750263,300 
2015,2,NOVEMBER,017911,78786096,24 
2015,2,NOVEMBER,023447,04146003,598 
2015,2,NOVEMBER,030589,06120017,16 
2015,2,NOVEMBER,048249,09151201,409 
2015,2,NOVEMBER,048249,09151202,514 
2015,2,NOVEMBER,049070,06160042,96 
2015,2,NOVEMBER,059002,09150903,"2,540 "
2015,2,NOVEMBER,076005,09150130,192 
2015,2,NOVEMBER,076005,09154020,"1,700 "
2015,2,NOVEMBER,187101,04130124,"8,064 "
2015,2,NOVEMBER,200002,06160181,90 
2015,2,NOVEMBER,200002,06160226,112 
2015,2,NOVEMBER,200362,06160010,144 
2015,2,NOVEMBER,200515,79BL7150,920 
2015,2,NOVEMBER,200515,79NR0646,300 
2015,2,NOVEMBER,200515,79NR7787,50 
2015,2,NOVEMBER,200587,06161567,44 
2015,2,NOVEMBER,200627,01120060,"139,723 "
2015,2,NOVEMBER,200679,04116019,"1,980 "
2015,2,NOVEMBER,200728,06164417,84 
2015,2,NOVEMBER,200737,06161673,126 
2015,2,NOVEMBER,751650,04120020,410 
2015,3,DECEMBER,000016204,05176006,"8,900 "
2015,3,DECEMBER,000074425,06159176,"3,630 "
2015,3,DECEMBER,000086662,01146019,"12,666 "
2015,3,DECEMBER,000192801,06110004,162 
2015,3,DECEMBER,000192801,06110145,104 
2015,3,DECEMBER,000192801,06110152,16 
2015,3,DECEMBER,000256622,10120018,660 
2015,3,DECEMBER,000277875,70112652,360 
2015,3,DECEMBER,000277875,78780454,192 
2015,3,DECEMBER,000402059,06160455,120 
2015,3,DECEMBER,000418043,70117404,60 
2015,3,DECEMBER,000418043,70120334,240 
2015,3,DECEMBER,000444128,03140071,"4,000 "
2015,3,DECEMBER,000456529,06161659,112 
2015,3,DECEMBER,014065,78780233,300 
2015,3,DECEMBER,017911,70118394,120 
2015,3,DECEMBER,017911,70118904,"2,688 "
2015,3,DECEMBER,017911,77116333,60 
2015,3,DECEMBER,041308,10140004,30 
2015,3,DECEMBER,059002,09150313,60 
2015,3,DECEMBER,059002,09150352,141 
2015,3,DECEMBER,076000,09150775,"2,880 "
2015,3,DECEMBER,076005,09169007,"1,350 "
2015,3,DECEMBER,200002,06160385,64 
2015,3,DECEMBER,200002,10120003,44 
2015,3,DECEMBER,200299,07161406,360 
2015,3,DECEMBER,200362,06160594,280 
2015,3,DECEMBER,200633,07160250,288 
2015,3,DECEMBER,200728,06160277,286 
2015,3,DECEMBER,200728,06161007,550 
2015,3,DECEMBER,200728,06164432,"1,296 "
2015,3,DECEMBER,200728,06164449,66 
2015,3,DECEMBER,201129,07161009,270 
2015,3,DECEMBER,201129,07161160,162 
2015,3,DECEMBER,455075,06168064,32 
2015,3,DECEMBER,501084,05130014,20 
2015,3,DECEMBER,751650,04120011,448 
